date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:36:28	2236/2236	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:32%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_collection_length	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tce6a.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:28	2465/2465	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:33%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_collection_item	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tcc2d.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:50	2515/2515	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:54%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_event_button	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t79d6.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:50	2307/2307	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:55%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_event_clientx	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t007b.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:51	2309/2309	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:55%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_event_keycode	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t1d67.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:51	2309/2309	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:56%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_event_screenxy	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/ta8b2.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:52	2383/2383	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:56%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_event_shiftkey	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t1326.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:52	2571/2571	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:57%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_event_srcelement	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t624a.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:53	2255/2255	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:57%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_event_type	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/td38b.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:53	2464/2464	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:58%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_form_action	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tbb7f.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:54	2342/2342	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:58%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_form_method	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t7c47.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:54	2382/2382	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:59%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_pushbutton	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tdcfc.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:55	2432/2432	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:36:59%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_input_checked	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t6f18.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:58	2634/2634	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:00%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_form_checkbox	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t55bf.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:59	2546/2546	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:03%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_checkbox	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/ta744.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:36:59	2686/2686	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:04%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_form_radio	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t454f.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:37:00	2416/2416	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:04%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_form_reset	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/te233.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:37:00	2487/2487	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:05%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_form_submit	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tfab3.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:37:01	2940/2940	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:05%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_formvalidate	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t6809.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:37:01	2432/2432	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:06%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_text_focus_blur	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t29b0.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:37:02	2298/2298	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:06%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_select2	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t844e.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:37:02	2513/2513	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:06%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_putdropdown	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tf8f4.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:37:03	2682/2682	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:07%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_putmore	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tc144.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:37:03	2633/2633	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:07%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_autonext	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t93f1.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:37:04	2835/2835	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:08%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_accesskey_form	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t3db8.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:37:04	2179/2179	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:37:08%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_frame_noresize	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/td7b4.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:17	2185/2185	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:21%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_frame_src	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t25ab.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:17	2290/2290	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:22%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_breakout	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t7fb7.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:18	2479/2479	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:22%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_two_iframes	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tc45f.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:18	2353/2353	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:23%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_image_height	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/ta20f.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:19	2303/2303	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:23%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_image_src	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/ta73e.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:19	2340/2340	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:24%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_location	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t5a32.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:20	2212/2212	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:24%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_reload	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t18a6.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:20	2509/2509	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:25%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_anchor1	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t6352.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:21	2277/2277	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:25%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_browser	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t4b1f.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:24	2570/2570	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:26%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_browserdetails	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t4e3d.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:25	2412/2412	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:29%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_browser2	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tcac7.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:25	2547/2547	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:29%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_select_disabled	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t14e6.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:26	2329/2329	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:30%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_select_form	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t1191.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:26	2411/2411	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:30%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_select_length	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t5e5d.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:27	2386/2386	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:31%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_select_size	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t83c7.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:27	2521/2521	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:31%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_select_multiple	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tf6c8.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:39:28	2553/2553	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:39:32%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_select_options	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t9f58.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:40:10	2426/2426	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:40:14%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_select_remove	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t74fc.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:40:11	3193/3193	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:40:15%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_browsermonitor	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t83d1.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:40:11	2380/2380	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:40:15%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_table_border	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t2424-2.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:40:12	2534/2534	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:40:16%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_table_paddspac	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t52f2.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:40:12	2518/2518	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:40:16%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_table_frame	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t1866.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:40:13	2600/2600	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:40:17%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_table_rules	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t056b.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:40:13	2474/2474	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:40:17%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_table_rows	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t80eb.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:40:14	2412/2412	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:40:18%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_table_cells	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tb255.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:40:14	2453/2453	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:40:18%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_table_createcaption	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t2c2d.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:17	2559/2559	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:21%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_table_insertrow	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tec59.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:17	2421/2421	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:22%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_tablerow_insertcell	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t0a94.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:18	2392/2392	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:22%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_tablerow_align	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t471b.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:18	2546/2546	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:23%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_tablerow_valign	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t7b9a.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:19	2411/2411	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:23%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_tablecell_align	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t7aab.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:19	2654/2654	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:24%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_tablecell_valign	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tb608.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:20	2501/2501	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:24%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_tablerow_cells	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t3916.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:20	2390/2390	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:25%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_tablecell_colspan	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t5722.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:21	2209/2209	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:25%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_alert	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t0614.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:21	2252/2252	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:26%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_alert2	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t74d0.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:22	2333/2333	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:26%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_confirm	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t2167-2.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:22	2346/2346	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:27%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_prompt	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t6662.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:23	2238/2238	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:27%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_openwindow	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t65c0.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:23	2389/2389	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:27%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_openallwindow	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t7242.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:24	2283/2283	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:28%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_multiwindows	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t667f.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:24	2151/2151	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:28%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_statusbar	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t08db.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:25	2200/2200	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:29%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_print	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t2f2a.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:25	2376/2376	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:29%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_window_resizeby	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t2aac.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:28	2374/2374	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:33%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_window_resizeto	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/ta790.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:29	3219/3219	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:33%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_window_scrollby	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/te86b.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:29	3222/3222	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:33%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_window_scrollto	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t21aa.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:51	2528/2528	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:55%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_timing2	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/ta25f.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:51	2393/2393	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:55%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_timing_infinite	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tc64f.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:52	2548/2548	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:56%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_timing_stop	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tc70c.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:55	2489/2489	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:42:56%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_timing_clock	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t127e.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:42:56	2412/2412	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:43:00%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=hdom_window_popup	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tf8b4.html	(from http://www.w3school.com.cn/example/hdom_examples.asp)
04:43:17	2375/2375	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:43:22%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=jquery_hide_p	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t75b7.html	(from http://www.w3school.com.cn/jquery/jquery_examples.asp)
04:43:18	2422/2422	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:43:22%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=jquery_hide_class	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t42a4.html	(from http://www.w3school.com.cn/jquery/jquery_examples.asp)
04:43:18	2399/2399	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:43:22%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=jquery_hide_id	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t3ce4.html	(from http://www.w3school.com.cn/jquery/jquery_examples.asp)
04:43:19	2668/2668	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:43:23%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=jquery_fadeout	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t34d5.html	(from http://www.w3school.com.cn/jquery/jquery_examples.asp)
04:43:19	2728/2728	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:43:23%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=jquery_hide_explanations	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tb1e9.html	(from http://www.w3school.com.cn/jquery/jquery_examples.asp)
04:43:20	2655/2655	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:43:24%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=jquery_slide_toggle	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tb28f.html	(from http://www.w3school.com.cn/jquery/jquery_examples.asp)
04:43:21	2740/2740	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:43:25%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=jquery_animation	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tef13.html	(from http://www.w3school.com.cn/jquery/jquery_examples.asp)
04:43:22	16698/16698	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:43:25%20GMT	http://www.w3school.com.cn/jquery/jquery_effects.asp	C:/My%20Websites/W3CN/www.w3school.com.cn/jquery/jquery_effects.html	(from http://www.w3school.com.cn/jquery/jquery_examples.asp)
04:44:13	2570/2570	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:44:17%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=jquery_html_append	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/t677d.html	(from http://www.w3school.com.cn/jquery/jquery_examples.asp)
04:44:14	2489/2489	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2020:44:18%20GMT	http://www.w3school.com.cn/tiy/t.asp?f=jquery_html_after	C:/My%20Websites/W3CN/www.w3school.com.cn/tiy/tcd8b.html	(from http://www.w3school.com.cn/jquery/jquery_examples.asp)
